Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;22;Краснодарский край;регион;2019;03000000;03000000;"13,9";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;5;Белгородская область;регион;2019;14000000;14000000;"13,3";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;46;Республика Башкортостан;регион;2019;80000000;80000000;"12,1";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;85;Ульяновская область;регион;2019;73000000;73000000;"12,1";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;23;Красноярский край;регион;2019;04000000;04000000;12;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;50;Кабардино-Балкарская Республика;регион;2019;83000000;83000000;12;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;65;Чувашская Республика;регион;2019;97000000;97000000;12;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;49;Республика Ингушетия;регион;2019;26000000;26000000;"11,9";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;24;Курганская область;регион;2019;37000000;37000000;"11,2";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;6;Брянская область;регион;2019;15000000;15000000;"10,3";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;25;Курская область;регион;2019;38000000;38000000;10;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;44;Республика Адыгея;регион;2019;79000000;79000000;"9,9";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;33;Нижегородская область;регион;2019;22000000;22000000;"9,5";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;20;Кировская область;регион;2019;33000000;33000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;21;Костромская область;регион;2019;34000000;34000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;26;Ленинградская область;регион;2019;41000000;41000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;35;Новосибирская область;регион;2019;50000000;50000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;40;Пермский край;регион;2019;57000000;57000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;48;Республика Дагестан;регион;2019;82000000;82000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;64;Чеченская Республика;регион;2019;96000000;96000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;70;Санкт-Петербург;регион;2019;40000000;40000000;3333;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;36;Омская область;регион;2019;52000000;52000000;"9,3";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;10;Воронежская область;регион;2019;20000000;20000000;"9,2";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;37;Оренбургская область;регион;2019;53000000;53000000;"8,9";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;38;Орловская область;регион;2019;54000000;54000000;"8,7";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;71;Саратовская область;регион;2019;63000000;63000000;"8,2";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;57;Республика Мордовия;регион;2019;89000000;89000000;"7,7";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;80;Тамбовская область;регион;2019;68000000;68000000;"7,7";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;79;Ставропольский край;регион;2019;07000000;07000000;"7,3";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;39;Пензенская область;регион;2019;56000000;56000000;"6,5";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;1;Алтайский край;регион;2019;01000000;01000000;"6,2";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;62;Удмуртская Республика;регион;2019;94000000;94000000;"6,2";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;2;Амурская область;регион;2019;10000000;10000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;4;Астраханская область;регион;2019;12000000;12000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;8;Волгоградская область;регион;2019;18000000;18000000;"5,3";"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;9;Вологодская область;регион;2019;19000000;19000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;12;Еврейская автономная область;регион;2019;99000000;99000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;13;Забайкальский край;регион;2019;76000000;76000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;15;Иркутская область;регион;2019;25000000;25000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;18;Камчатский край;регион;2019;30000000;30000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;28;Магаданская область;регион;2019;44000000;44000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;31;Мурманская область;регион;2019;47000000;47000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;32;Ненецкий автономный округ;регион;2019;11800000;11100000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;34;Новгородская область;регион;2019;49000000;49000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;42;Приморский край;регион;2019;05000000;05000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;43;Псковская область;регион;2019;58000000;58000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;45;Республика Алтай;регион;2019;84000000;84000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;47;Республика Бурятия;регион;2019;81000000;81000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;51;Республика Калмыкия;регион;2019;85000000;85000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;52;Карачаево-Черкесская Республика;регион;2019;91000000;91000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;53;Республика Карелия;регион;2019;86000000;86000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;54;Республика Коми;регион;2019;87000000;87000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;55;Республика Крым;регион;2019;35000000;35000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
Состояние и загрязнение почвы;"Площади зон хронического загрязнения почв токсикантами промышленного происхождения, % от площади региона";R401000320;процент;56;Республика Марий Эл;регион;2019;88000000;88000000;2222;"Для некоторых регионов, о площадях загрязнения почв в которых нет точных данных, указан уровень загрязнения
Институт глобального климата и экологии им. академика Ю. А. Израэля: монография «Загрязнение окружающей среды в регионах России в начале XXI века»"
